floral_id,num_orders,week
2304,58,146
2664,239,146
2569,240,146
2490,98,146
1885,168,146
1993,170,146
2539,50,146
2139,43,146
2631,113,146
1248,63,146
1778,417,146
1062,838,146
2707,274,146
1207,79,146
1230,100,146
2322,65,146
2290,558,146
1727,222,146
1109,315,146
1571,20,146
2104,33,146
2640,34,146
2306,56,146
1216,33,146
2126,39,146
2826,184,146
1754,698,146
1971,245,146
1770,19,146
1558,137,146
2581,155,146
1962,158,146
2760,39,146
2704,47,146
1543,142,146
2304,49,146
2664,422,146
2569,530,146
2490,287,146
1885,591,146
1993,494,146
2539,206,146
2139,35,146
2631,83,146
1248,66,146
1778,299,146
1062,647,146
2707,365,146
1207,197,146
1230,181,146
2322,113,146
2290,530,146
1727,243,146
1109,473,146
2577,65,146
2640,110,146
1878,88,146
2306,72,146
1216,46,146
2126,59,146
2826,277,146
1754,342,146
1971,155,146
1902,22,146
1770,44,146
1558,134,146
2581,182,146
1962,187,146
1445,43,146
2444,36,146
2867,34,146
2760,93,146
1525,71,146
2704,131,146
2492,24,146
1543,108,146
2304,32,146
2664,262,146
2569,400,146
2490,133,146
1885,389,146
1993,323,146
2539,186,146
2139,29,146
2631,51,146
1248,33,146
1778,479,146
1062,328,146
2707,434,146
1207,49,146
1230,51,146
2322,94,146
2290,390,146
1727,208,146
1109,307,146
1571,29,146
2956,24,146
2104,25,146
2577,64,146
2640,62,146
1878,38,146
2306,68,146
1216,34,146
2126,29,146
2826,267,146
1754,285,146
1971,119,146
1198,108,146
1311,163,146
1803,194,146
1438,58,146
2494,45,146
1847,58,146
1558,80,146
2581,89,146
1962,176,146
1445,13,146
2444,20,146
2867,19,146
2760,165,146
1525,101,146
2704,77,146
2492,26,146
1543,57,146
2304,39,146
2664,174,146
2569,169,146
2490,186,146
1885,997,146
1993,568,146
2539,173,146
2139,20,146
2631,40,146
1248,32,146
1778,440,146
1062,465,146
2707,569,146
1207,98,146
1230,110,146
2322,115,146
2290,626,146
1727,341,146
1109,519,146
1571,26,146
2577,24,146
2640,32,146
1878,27,146
2306,63,146
1216,37,146
2126,33,146
2826,527,146
1754,469,146
1971,182,146
1902,15,146
1770,17,146
1311,112,146
1803,93,146
1438,78,146
1847,85,146
1558,151,146
2581,169,146
1962,245,146
1445,22,146
2444,16,146
2867,14,146
2760,57,146
1525,55,146
2492,24,146
1543,41,146
2664,310,146
2569,256,146
2490,267,146
1885,1448,146
1993,730,146
2539,524,146
2139,66,146
2631,92,146
1248,71,146
1778,733,146
1062,603,146
2707,1017,146
1207,97,146
1230,96,146
2322,232,146
2290,1127,146
1727,453,146
1109,688,146
1571,88,146
2956,132,146
2104,92,146
2577,242,146
2640,301,146
1878,192,146
2306,169,146
1216,54,146
2126,66,146
2826,747,146
1754,552,146
1971,354,146
1902,33,146
1247,48,146
1770,43,146
1198,277,146
1311,341,146
1803,551,146
1438,127,146
2494,94,146
1847,91,146
1558,210,146
2581,204,146
1962,480,146
1445,60,146
2444,65,146
2867,61,146
2760,454,146
1525,338,146
2704,336,146
2492,46,146
1543,82,146
2304,72,146
2664,429,146
2569,302,146
2490,307,146
1885,1616,146
1993,957,146
2539,552,146
2139,104,146
2631,114,146
1248,100,146
1778,746,146
1062,758,146
2707,1235,146
1207,116,146
1230,125,146
2322,178,146
2290,968,146
1727,543,146
1109,832,146
1571,103,146
2956,50,146
2104,63,146
2577,96,146
2640,82,146
1878,118,146
2306,140,146
1216,72,146
2126,56,146
2826,675,146
1754,690,146
1971,187,146
1902,37,146
1247,38,146
1770,42,146
1198,244,146
1311,264,146
1803,362,146
1438,159,146
2494,148,146
1847,122,146
1558,176,146
2581,291,146
1962,385,146
1445,40,146
2867,34,146
2760,270,146
1525,242,146
2704,237,146
2492,50,146
1543,96,146
2304,55,146
2664,190,146
2569,262,146
2490,290,146
1885,169,146
1993,169,146
2539,86,146
2139,46,146
2631,107,146
1248,34,146
1778,148,146
1062,436,146
2707,212,146
1207,50,146
1230,93,146
2322,92,146
2290,476,146
1727,209,146
1109,230,146
2956,21,146
2104,29,146
2640,33,146
1216,31,146
2126,51,146
2826,198,146
1754,657,146
1971,376,146
1770,15,146
1558,112,146
2581,104,146
1962,132,146
2760,44,146
2704,33,146
2492,31,146
1543,118,146
2304,77,146
2664,352,146
2569,333,146
2490,276,146
1885,328,146
1993,274,146
2539,181,146
2631,95,146
1248,46,146
1778,130,146
1062,286,146
2707,161,146
1207,19,146
1230,73,146
2322,40,146
2290,268,146
1727,148,146
1109,148,146
2640,56,146
1878,35,146
1216,18,146
2126,25,146
2826,214,146
1754,642,146
1971,342,146
1247,17,146
1770,17,146
1558,61,146
2581,85,146
1962,139,146
1445,19,146
2444,21,146
2867,23,146
2760,43,146
1525,22,146
2704,23,146
2492,25,146
1543,88,146
2304,70,146
2664,217,146
2569,395,146
2490,160,146
1885,85,146
1993,96,146
2539,34,146
1778,142,146
1062,112,146
2707,60,146
1230,98,146
2322,102,146
2290,192,146
1727,208,146
1109,149,146
2577,13,146
2640,21,146
1878,15,146
2306,14,146
1216,24,146
2126,18,146
2826,78,146
1754,192,146
1971,71,146
1558,119,146
2581,117,146
1962,192,146
2760,22,146
1525,17,146
2704,15,146
1543,71,146
2304,35,146
2664,222,146
2569,85,146
2490,141,146
1885,606,146
1993,434,146
2539,311,146
2139,32,146
2631,48,146
1778,440,146
1062,432,146
2707,549,146
1207,84,146
1230,77,146
2322,145,146
2290,593,146
1727,310,146
1109,451,146
2956,35,146
2577,68,146
2640,102,146
1878,68,146
2306,83,146
1216,37,146
2126,38,146
2826,470,146
1754,419,146
1971,185,146
1902,23,146
1247,23,146
1770,41,146
1198,131,146
1311,184,146
1803,228,146
1438,77,146
2494,59,146
1847,82,146
1558,111,146
2581,154,146
1962,244,146
1445,39,146
2444,33,146
2867,29,146
2760,109,146
1525,152,146
2704,95,146
2492,35,146
1543,56,146
2304,37,146
2664,239,146
2569,236,146
2490,209,146
1885,273,146
1993,165,146
2539,162,146
2631,68,146
1248,38,146
1778,295,146
1062,350,146
2707,456,146
1207,53,146
1230,61,146
2322,89,146
2290,503,146
1727,227,146
1109,461,146
2577,31,146
2640,65,146
1878,27,146
2306,33,146
2126,68,146
2826,371,146
1754,263,146
1971,114,146
1247,21,146
1770,22,146
1198,11,146
1311,146,146
1803,95,146
1438,127,146
2494,108,146
1847,71,146
1558,90,146
2581,173,146
1962,158,146
1445,20,146
2444,8,146
2867,14,146
2760,93,146
1525,71,146
2704,81,146
1543,84,146
2304,63,146
2664,176,146
2569,170,146
2490,93,146
1885,522,146
1993,408,146
2539,303,146
2139,32,146
2631,64,146
1248,42,146
1778,341,146
1062,452,146
2707,765,146
1207,45,146
1230,74,146
2322,138,146
2290,803,146
1727,368,146
1109,619,146
1571,208,146
2956,48,146
2577,82,146
2640,150,146
1878,101,146
2306,117,146
1216,42,146
2126,42,146
2826,429,146
1754,410,146
1971,182,146
1902,25,146
1247,28,146
1198,243,146
1311,210,146
1803,260,146
1438,69,146
2494,60,146
1847,57,146
1558,77,146
2581,160,146
1962,245,146
1445,58,146
2867,60,146
2760,261,146
1525,173,146
2704,140,146
2492,33,146
1543,69,146
2304,40,146
2664,241,146
2569,209,146
2490,199,146
1885,250,146
1993,157,146
2539,82,146
2139,42,146
2631,100,146
1248,58,146
1778,149,146
1062,335,146
2707,167,146
1207,87,146
1230,78,146
2322,54,146
2290,516,146
1727,137,146
1109,244,146
1571,25,146
2956,30,146
2104,20,146
2640,46,146
1878,39,146
2306,42,146
1216,33,146
2126,51,146
2826,135,146
1754,579,146
1971,332,146
1770,27,146
1558,101,146
2581,142,146
1962,174,146
1445,15,146
2867,17,146
2760,82,146
1525,30,146
2704,37,146
2492,32,146
1543,83,146
2304,32,146
2664,302,146
2569,474,146
2490,185,146
1885,408,146
1993,318,146
2539,120,146
2139,60,146
2631,53,146
1248,33,146
1778,245,146
1062,251,146
2707,213,146
1207,77,146
1230,40,146
2322,42,146
2290,457,146
1727,196,146
1109,405,146
1571,74,146
2956,69,146
2104,55,146
2577,94,146
2640,130,146
1878,140,146
2306,77,146
1216,39,146
2826,311,146
1754,399,146
1971,183,146
1902,22,146
1247,27,146
1770,21,146
1558,95,146
2581,108,146
1962,124,146
1445,26,146
2867,29,146
2760,122,146
1525,87,146
2704,121,146
2492,32,146
1543,45,146
2664,234,146
2569,255,146
2490,132,146
1885,142,146
1993,110,146
2539,71,146
2139,28,146
2631,79,146
1248,18,146
1778,210,146
1062,387,146
2707,202,146
1207,100,146
1230,70,146
2322,91,146
2290,394,146
1727,226,146
1109,265,146
1571,31,146
2104,24,146
2640,41,146
1878,35,146
2306,55,146
1216,31,146
2826,154,146
1754,433,146
1971,195,146
1902,15,146
1558,82,146
2581,110,146
1962,90,146
1445,21,146
2867,17,146
2760,49,146
2492,23,146
1543,47,146
2304,35,146
2664,335,146
2569,529,146
2490,153,146
1885,1347,146
1993,705,146
2539,506,146
2139,101,146
2631,161,146
1248,98,146
1778,822,146
1062,925,146
2707,1384,146
1207,146,146
1230,127,146
2322,182,146
2290,1710,146
1727,895,146
1109,1211,146
1571,170,146
2956,173,146
2104,139,146
2577,228,146
2640,266,146
1878,121,146
2306,254,146
1216,125,146
2126,131,146
2826,927,146
1754,699,146
1971,183,146
1902,53,146
1770,54,146
1198,483,146
1311,627,146
1803,703,146
1438,94,146
2494,102,146
1847,56,146
1558,214,146
2581,270,146
1962,470,146
1445,70,146
2444,60,146
2867,60,146
2760,731,146
1525,325,146
2704,344,146
2492,175,146
1543,241,146
2304,168,146
2664,508,146
2569,444,146
2490,289,146
1885,439,146
1993,337,146
2539,190,146
2139,28,146
2631,57,146
1248,33,146
1778,407,146
1062,436,146
2707,357,146
1207,311,146
1230,195,146
2322,325,146
2290,435,146
1727,426,146
1109,528,146
2577,28,146
2640,26,146
1878,34,146
2306,30,146
1216,23,146
2126,26,146
2826,524,146
1754,366,146
1971,169,146
1247,19,146
1770,18,146
1198,87,146
1803,81,146
1438,136,146
2494,137,146
1847,130,146
1558,164,146
2581,257,146
1962,205,146
2444,21,146
2867,17,146
1525,32,146
2704,26,146
2492,27,146
1543,53,146
2304,36,146
2664,373,146
2569,730,146
2490,169,146
1885,408,146
1993,303,146
2539,196,146
2139,24,146
2631,55,146
1248,45,146
1778,459,146
1062,504,146
2707,502,146
1207,93,146
1230,103,146
2322,176,146
2290,508,146
1727,393,146
1109,552,146
2640,30,146
2306,46,146
1216,55,146
2826,668,146
1754,437,146
1971,158,146
1770,21,146
1198,131,146
1311,133,146
1803,86,146
1438,78,146
2494,83,146
1847,97,146
1558,107,146
2581,151,146
1962,182,146
1445,24,146
2760,132,146
1525,60,146
2704,30,146
2492,25,146
1543,40,146
2304,29,146
2664,410,146
2569,325,146
2490,278,146
1885,1329,146
1993,870,146
2539,735,146
2139,89,146
2631,170,146
1248,113,146
1778,1006,146
1062,1070,146
2707,1492,146
1207,193,146
1230,181,146
2322,371,146
2290,1614,146
1727,778,146
1109,1337,146
1571,54,146
2104,54,146
2577,85,146
2640,198,146
1878,88,146
2306,131,146
1216,100,146
2126,142,146
2826,961,146
1754,990,146
1971,269,146
1902,35,146
1247,36,146
1770,45,146
1198,637,146
1311,639,146
1803,769,146
1438,194,146
2494,198,146
1847,171,146
1558,237,146
2581,331,146
1962,516,146
2444,53,146
2867,40,146
2760,501,146
1525,336,146
2704,225,146
2492,46,146
1543,129,146
2304,92,146
2664,290,146
2569,336,146
2490,529,146
1885,717,146
1993,596,146
2539,233,146
2139,66,146
2631,48,146
1248,51,146
1778,307,146
1062,400,146
2707,432,146
1207,94,146
1230,84,146
2322,150,146
2290,866,146
1727,312,146
1109,520,146
1571,132,146
2956,125,146
2104,91,146
2577,57,146
2640,298,146
1878,217,146
2306,46,146
1216,59,146
2126,51,146
2826,495,146
1754,1057,146
1971,854,146
1902,26,146
1247,30,146
1770,25,146
1558,92,146
2581,202,146
1962,385,146
1445,51,146
2444,36,146
2867,62,146
2760,293,146
1525,124,146
2704,176,146
2492,35,146
1543,131,146
2304,88,146
2664,379,146
2569,305,146
2490,277,146
1885,211,146
1993,210,146
2539,86,146
2139,26,146
2631,78,146
1248,64,146
1778,132,146
1062,301,146
2707,194,146
1207,45,146
1230,74,146
2290,564,146
1727,249,146
1109,270,146
1571,21,146
2640,32,146
1878,31,146
2306,78,146
1216,37,146
2126,27,146
2826,284,146
1754,710,146
1971,347,146
1902,17,146
1247,17,146
1558,130,146
2581,137,146
1962,206,146
2760,23,146
2704,34,146
2492,38,146
1543,168,146
2304,62,146
2664,728,146
2569,786,146
2490,300,146
1885,282,146
1993,252,146
2539,119,146
2139,16,146
2631,34,146
1778,398,146
1062,403,146
2707,214,146
1207,132,146
1230,123,146
2322,81,146
2290,259,146
1727,169,146
1109,179,146
2640,40,146
1878,39,146
2126,29,146
2826,162,146
1754,255,146
1971,114,146
1558,88,146
2581,94,146
1962,95,146
1445,23,146
2867,17,146
2760,37,146
2704,21,146
1543,50,146
2304,37,146
2664,263,146
2569,305,146
2490,115,146
1885,507,146
1993,421,146
2539,118,146
2139,62,146
2631,78,146
1248,58,146
1778,263,146
1062,423,146
2707,373,146
1207,123,146
1230,151,146
2322,189,146
2290,921,146
1727,207,146
1109,362,146
1571,44,146
2956,45,146
2104,43,146
2577,28,146
2640,128,146
1878,87,146
2306,41,146
1216,33,146
2126,50,146
2826,305,146
1754,433,146
1971,288,146
1902,19,146
1247,20,146
1770,18,146
1558,186,146
2581,163,146
1962,233,146
1445,36,146
2444,27,146
2867,16,146
2760,108,146
1525,48,146
2704,64,146
1543,62,146
2304,34,146
2664,233,146
2569,280,146
2490,210,146
1885,1522,146
1993,805,146
2539,320,146
2139,34,146
2631,61,146
1248,40,146
1778,480,146
1062,656,146
2707,807,146
1207,120,146
1230,89,146
2322,148,146
2290,766,146
1727,348,146
1109,659,146
1571,63,146
2956,51,146
2577,79,146
2640,109,146
1878,95,146
2306,88,146
1216,44,146
2126,67,146
2826,575,146
1754,469,146
1971,206,146
1902,23,146
1247,29,146
1770,22,146
1198,299,146
1311,222,146
1803,290,146
1438,84,146
2494,66,146
1847,88,146
1558,175,146
2581,205,146
1962,369,146
1445,41,146
2760,293,146
1525,183,146
2704,169,146
2492,30,146
1543,58,146
2304,40,146
2664,154,146
2569,137,146
2490,229,146
1885,301,146
1993,212,146
2539,140,146
2139,28,146
2631,56,146
1778,492,146
1062,470,146
2707,621,146
1207,103,146
1230,85,146
2322,169,146
2290,594,146
1727,315,146
1109,597,146
1571,39,146
2956,27,146
2577,25,146
1878,33,146
2306,36,146
1216,29,146
2126,41,146
2826,472,146
1754,431,146
1971,140,146
1902,19,146
1770,22,146
1198,88,146
1311,101,146
1803,166,146
1438,290,146
2494,196,146
1847,161,146
1558,117,146
2581,188,146
1962,179,146
2444,17,146
2760,100,146
1525,59,146
2704,51,146
2492,34,146
1543,81,146
2304,41,146
2664,238,146
2569,196,146
2490,162,146
1885,357,146
1993,244,146
2539,109,146
2139,29,146
2631,29,146
1248,27,146
1778,264,146
1062,565,146
2707,361,146
1207,100,146
1230,124,146
2322,120,146
2290,704,146
1727,436,146
1109,602,146
2577,16,146
2640,31,146
1878,18,146
2306,54,146
1216,26,146
2126,25,146
2826,384,146
1754,1059,146
1971,240,146
1247,16,146
1311,58,146
1803,47,146
1438,87,146
2494,63,146
1847,84,146
1558,240,146
2581,312,146
1962,320,146
1445,18,146
2867,47,146
2760,75,146
1525,37,146
2704,29,146
2492,30,146
1543,59,146
2304,39,146
2664,287,146
2569,166,146
2490,262,146
1885,378,146
1993,355,146
2539,228,146
2139,49,146
2631,43,146
1778,172,146
1062,254,146
2707,250,146
1207,45,146
2322,59,146
2290,511,146
1727,194,146
1109,406,146
1571,75,146
2956,120,146
2104,55,146
2577,78,146
2640,114,146
1878,135,146
2306,56,146
1216,29,146
2126,43,146
2826,308,146
1754,426,146
1971,307,146
1770,24,146
1558,117,146
2581,127,146
1962,203,146
1445,45,146
2867,20,146
2760,237,146
1525,109,146
2704,144,146
2492,37,146
1543,80,146
2304,56,146
2664,214,146
2569,189,146
2490,163,146
1885,603,146
1993,500,146
2539,460,146
2139,53,146
2631,77,146
1248,64,146
1778,705,146
1062,668,146
2707,792,146
1207,100,146
1230,129,146
2322,153,146
2290,871,146
1727,422,146
1109,887,146
1571,78,146
2956,39,146
2104,51,146
2577,69,146
2640,83,146
1878,66,146
2306,109,146
1216,69,146
2126,57,146
2826,571,146
1754,611,146
1971,190,146
1902,32,146
1247,31,146
1770,37,146
1198,99,146
1311,172,146
1803,153,146
1438,103,146
2494,88,146
1847,68,146
1558,155,146
2581,199,146
1962,492,146
1445,28,146
2444,31,146
2760,192,146
1525,356,146
2704,200,146
2492,38,146
1543,84,146
2304,53,146
2664,847,146
2569,748,146
2490,294,146
1885,384,146
1993,491,146
2539,251,146
2139,33,146
2631,73,146
1248,45,146
1778,233,146
1062,393,146
2707,334,146
1207,37,146
1230,60,146
2322,65,146
2290,532,146
1727,238,146
1109,425,146
1571,81,146
2104,39,146
2577,73,146
2640,155,146
1878,83,146
2306,40,146
1216,40,146
2126,46,146
2826,315,146
1754,493,146
1971,231,146
1902,22,146
1247,23,146
1770,25,146
1558,161,146
2581,140,146
1962,174,146
1445,30,146
2760,107,146
1525,71,146
2704,133,146
2492,28,146
1543,72,146
2304,32,146
2664,307,146
2569,322,146
2490,159,146
1885,181,147
1993,179,147
2539,121,147
2631,67,147
1248,56,147
1778,234,147
1062,276,147
2707,239,147
1207,82,147
1230,95,147
2322,93,147
2290,273,147
1727,305,147
1109,282,147
2577,13,147
2640,17,147
1878,17,147
2306,24,147
2126,17,147
2826,279,147
1754,454,147
1971,1310,147
1198,70,147
1311,159,147
1803,147,147
1558,95,147
2581,90,147
1962,114,147
1445,18,147
2444,20,147
2867,16,147
1525,24,147
2492,24,147
1543,43,147
2304,26,147
2664,260,147
2569,80,147
2490,112,147
1885,1379,147
1993,519,147
2539,316,147
2139,145,147
1778,756,147
1062,881,147
2707,1004,147
1207,137,147
1230,127,147
2322,177,147
2290,1214,147
1727,514,147
1109,1120,147
1571,73,147
2956,54,147
2577,105,147
2640,166,147
1878,139,147
2306,78,147
1216,76,147
2126,114,147
2826,581,147
1754,1220,147
1971,1471,147
1770,41,147
1198,116,147
1311,159,147
1803,166,147
1438,202,147
2494,125,147
1847,127,147
1558,150,147
2581,262,147
1962,323,147
1445,50,147
2444,42,147
2867,41,147
2760,133,147
1525,263,147
2704,284,147
1543,205,147
2304,164,147
2664,392,147
2569,428,147
2490,211,147
1885,1120,147
1993,719,147
2539,554,147
2139,49,147
2631,132,147
1248,79,147
1778,627,147
1062,791,147
2707,1137,147
1207,93,147
1230,193,147
2322,254,147
2290,829,147
1727,531,147
1109,833,147
1571,71,147
2956,65,147
2577,57,147
2640,112,147
1878,98,147
2306,160,147
1216,42,147
2126,56,147
2826,695,147
1754,1960,147
1971,2126,147
1902,25,147
1247,22,147
1770,21,147
1198,399,147
1311,537,147
1803,413,147
1438,242,147
2494,141,147
1847,145,147
1558,128,147
2581,170,147
1962,301,147
2444,36,147
2867,35,147
2760,131,147
1525,237,147
2704,163,147
2492,41,147
1543,119,147
2304,96,147
2664,553,147
2569,348,147
2490,274,147
1885,786,147
1993,741,147
2539,368,147
2139,60,147
2631,74,147
1248,51,147
1778,237,147
1062,416,147
2707,363,147
1207,136,147
1230,100,147
2322,145,147
2290,789,147
1727,277,147
1109,451,147
1571,72,147
2956,60,147
2104,67,147
2577,63,147
2640,145,147
1878,165,147
2306,34,147
1216,51,147
2126,65,147
2826,355,147
1754,1082,147
1971,1097,147
1902,27,147
1247,31,147
1770,31,147
1558,137,147
2581,163,147
1962,228,147
1445,80,147
2867,30,147
2760,101,147
1525,45,147
2704,175,147
2492,30,147
1543,103,147
2304,93,147
2664,439,147
2569,323,147
2490,193,147
1885,297,147
1993,281,147
2139,60,147
2631,70,147
1248,32,147
1778,151,147
1062,213,147
2707,264,147
1207,74,147
1230,70,147
2322,87,147
2290,600,147
1727,249,147
1109,411,147
1571,69,147
2956,44,147
2104,74,147
2577,54,147
2640,98,147
1878,79,147
2306,40,147
1216,39,147
2126,37,147
2826,320,147
1754,1257,147
1971,971,147
1902,21,147
1247,22,147
1770,19,147
1558,161,147
2581,195,147
1962,293,147
1445,32,147
2444,25,147
2867,34,147
2760,63,147
1525,56,147
2704,88,147
2492,35,147
1543,134,147
2304,76,147
2664,348,147
2569,383,147
2490,223,147
1885,2708,147
1993,1151,147
2539,752,147
2139,63,147
2631,356,147
1248,239,147
1778,1029,147
1062,1027,147
2707,1976,147
1207,108,147
1230,84,147
2322,276,147
2290,2198,147
1727,1042,147
1109,1873,147
1571,226,147
2956,243,147
2104,99,147
2577,309,147
2640,275,147
1878,220,147
2306,248,147
1216,136,147
2126,110,147
2826,1199,147
1754,1321,147
1971,1956,147
1902,69,147
1247,58,147
1770,57,147
1198,493,147
1311,692,147
1803,594,147
1438,183,147
2494,160,147
1847,155,147
1558,188,147
2581,259,147
1962,541,147
1445,84,147
2444,118,147
2867,88,147
2760,367,147
1525,472,147
2704,436,147
2492,123,147
1543,275,147
2304,267,147
2664,612,147
2569,546,147
2490,376,147
1885,1180,147
1993,428,147
2539,281,147
2139,32,147
2631,108,147
1248,53,147
1778,368,147
1062,511,147
2707,573,147
1207,86,147
1230,113,147
2322,185,147
2290,588,147
1727,260,147
1109,470,147
2577,53,147
2640,75,147
1878,67,147
2306,57,147
1216,44,147
2826,470,147
1754,1091,147
1971,1876,147
1247,23,147
1770,18,147
1198,176,147
1311,314,147
1803,526,147
1438,54,147
1847,43,147
1558,109,147
2581,149,147
1962,236,147
1445,33,147
2760,81,147
1525,119,147
2704,91,147
2492,36,147
1543,94,147
2304,105,147
2664,263,147
2569,161,147
2490,163,147
1885,1435,147
1993,721,147
2539,583,147
2139,143,147
2631,291,147
1248,300,147
1778,857,147
1062,879,147
2707,1367,147
1207,138,147
1230,100,147
2322,204,147
2290,1464,147
1727,722,147
1109,1049,147
1571,91,147
2956,93,147
2104,89,147
2577,122,147
2640,204,147
1878,110,147
